customer_tweet_id,previous_context,customer_message,apple_tweet_id,apple_reply,created_at
2169753,Eye hate this glitch.,@AppleSupport how do eye fix this glitch??????,2169752,@636492 Hey there! Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 03:55:47 +0000 2017
1991492,,Okay @115858 can we pls fix this I️ situation cause I’m tired of it :),1991491,@589385  We'd love to help out with your concern. Please send us a DM and well look into this with you. Are you up to date? https://t.co/GDrqU22YpT,Fri Nov 03 02:44:07 +0000 2017
2072224,,@AppleSupport Hi! How can I get a refund for all the apps that don’t work anymore because they haven’t been updated to IOS 11?,2072223,"@612897 We'd like to get you pointed in the right direction. To see if the option is available, please reach out to our iTunes Store support here: https://t.co/SDIe7UiyJN",Sat Nov 25 11:38:40 +0000 2017
1858674,,"@AppleSupport ""This accesory may not be supported"" while using an #Apple iPhone charger 🙄",1858673,@231967 Thanks for reaching out to us. We are always happy to help. Tell us more about the issue in DM. We'll help there. https://t.co/GDrqU22YpT,Thu Oct 19 13:50:54 +0000 2017
2797231,,I still see the A &amp; ? Shit doe wtf is dese updates for @115858 @AppleSupport,2797230,@780497 Let's figure this out together. Please confirm the iOS version you are currently on at Settings&gt; General&gt; About.,Tue Nov 21 22:06:49 +0000 2017
778341,,"@AppleSupport Hi, how do I fix this? I’m currently living in the United Kingdom https://t.co/bGuO6nKcZ7",778340,@202916 We've got your back. Are you able to change your iTunes Store country? This may help: https://t.co/Ps98mtDxy0,Sat Oct 07 18:02:26 +0000 2017
2945734,,@115858 While fixing your latest security flaw I inadvertently found out I can hack into any local account in less than a minute with another method. Want to chat so you can fix this massive hole?,2945733,@813672 Meet us in DM. We'd like to learn more about this. https://t.co/GDrqU22YpT,Wed Nov 29 12:02:07 +0000 2017
1977174,,hello @AppleSupport my mac is making this sound and I don't know what it means https://t.co/GFf2eSnKc0,1977173,@585494 We're happy to help. When did this problem start? Which type of Mac do you have? Let's meet in DM to gather additional details. https://t.co/GDrqU22YpT,Wed Nov 01 19:04:10 +0000 2017
426398,,@AppleSupport what is this?? https://t.co/s6dTRt14EG,426397,@216417 Let’s see what we can find out! Let us know when you first noticed the issue in DM to proceed. https://t.co/GDrqU22YpT,Tue Oct 10 03:15:24 +0000 2017
1134077,@387217 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,@AppleSupport Thank you for your offer to help.  Checked your forum &amp; found the solution in cleaning out my ports.  Your hardware is bulletproof 😉,1134079,"@387217 Nice work! If you need us down the road, message us. We're here from 5am until 8pm Pacific time, and always happy to help.",Tue Oct 24 13:37:01 +0000 2017
1702066,,Hey Apple you wanna fix this I️ @AppleSupport,1702064,@516060 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/evcqP6KgPj,Mon Nov 06 19:52:25 +0000 2017
2019357,,"Hey, @116333. I️ would really like to be able to type the letter “I️” again. Please send help. #wareagle",2019355,"@491090 Try out the steps in this article: https://t.co/MaraeomA15
Let us know if that works for you. Questions? DM us. https://t.co/GDrqU22YpT",Sat Nov 04 21:19:24 +0000 2017
1524177,,@AppleSupport why is my charger not working,1524176,"@473514 Hey, which charger are you referring to? Let us know the details and we'll help you out.",Fri Nov 03 16:35:43 +0000 2017
2776028,@582740 We'll be happy to provide you with some information that can help. You can still view your battery percentage through the Control Center. Check out this article for more details: https://t.co/vodH4madjc,"@AppleSupport I don’t want to swipe.  I prefer to glance at the phone - you know, stuff that’s been there since.... the 4?",2776030,"@582740 We understand, and want your voice to be heard on this.  We'll always take your feedback at this link: https://t.co/eTPVYVFyd8",Tue Nov 21 15:36:05 +0000 2017
2487292,"@710410 OK, thanks. Let's look in to this a bit further together. Please DM us about this line and we'll continue working together there. https://t.co/GDrqU22YpT",@AppleSupport Thanks for the reply. Will b happy if u can replace my iPhone because its really hurting when we find such a thing in newly launched world best phone.,2487293,@710410 We definitely want to get to the bottom of this for you. Let's continue this conversation in DM. Please message us there: https://t.co/GDrqU22YpT,Wed Nov 15 17:30:34 +0000 2017
817034,@314588 Does the information from the following link have any impact on your battery life? https://t.co/bivpdfBNJ6,@AppleSupport Thanks - yes I’ve double checked and despite these suggestions the life remains poorer than before the update.,817035,@314588 Let's look into this further with you. DM us here to continue: https://t.co/GDrqU22YpT,Fri Oct 13 06:01:27 +0000 2017
1991163,,@AppleSupport @115858 pleaseeeee fix this! This is annoying me when I type “I️” https://t.co/51p93jnP3m,1991162,@589290 We're happy to look into this with you! Join us in DM with the iOS version currently installed on your device to get started. https://t.co/GDrqU22YpT,Fri Nov 03 01:50:47 +0000 2017
2289651,,"MY PHONE JUST DELETED ALL OF MY PICTURES AND IM SO FUCKING PISSED @115858 FIX THIS FUCKING SHIT, IVE LOST 3000 THINGS",2289650,"@665171 We know just how important your photos are, so let's team up and see how we can get this resolved. Meet up with us in DM, and we'll take a look at this together. https://t.co/GDrqU22YpT",Sun Nov 12 03:41:34 +0000 2017
2261855,,"@AppleSupport iOS 11(.0,.1,.2, and .3) are ruining iPhone... Our iPhone 7s haven’t connected to my wife’s car reliably since 11.0. Plz fix.",2261854,@658531 We'd like to help any way we can to get it connected to her car stereo. What kind of connection is it? Any steps tried?,Thu Oct 19 17:35:29 +0000 2017
1396740,,"@AppleSupport What has happened?  11.0.3 drains my battery so fast, even in Airplane Mode that I can't go even 4 hours without a charge.",1396739,@444802 We'd like to look into this with you. Let's work together in DM. https://t.co/GDrqU22YpT,Sat Oct 28 13:31:12 +0000 2017
2500917,,"@AppleSupport So, another update from Apple and my Notes have disappeared again!!!! Why don’t you let us decide what we want and what we don’t?",2500916,@713438 We dont like hearing that. Can you send us a DM with your iOS version?,Wed Nov 15 18:56:00 +0000 2017
1963357,Has anyone noticed since doing the lastest #apple update on their #iPhone the battery loses its charge quite quickly? 🤔,"Come @115858 we deserve better, fix this issue ASAP! I’ve read numerous tweets saying the same thing! 🤔🤔😫😡",1963358,@582136 We'd love to assist you with your battery issue. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,Mon Oct 30 23:03:17 +0000 2017
810369,,"Anyone else having trouble signing in to Apple’s bug reporter right now?

cc @AppleSupport",810367,@313081 Be sure to reach out to the developer teams and let them know: https://t.co/LIrs0dB6kH,Thu Oct 12 18:58:04 +0000 2017
2129147,,"@AppleSupport @115858 when i go to my iphone x to unlock &amp; type in passcode, screen turns black and has a thinking sign. Screensaver will show and i have to re-type my passcode. wth. #apple #iPhoneX fix it.#applesupport",2129146,"@626760 We're happy to assist!  Can you tell us which iOS version you're on?  Also, are all of your apps up-to-date?",Wed Nov 08 17:59:54 +0000 2017
2927142,,@AppleSupport I want my money back I just bought the X week ago and the phone not working due to the update I had the 7 and I faced the same problem cos that you told me to pay 1400 AED but sadly I bought the X and I face the same issue after 1 week !????!??!!??,2927141,@809843 We're happy to assist you. We know how important it is for your new iPhone to work properly. DM us and provide us details on the exact issue you're having with your iPhone. https://t.co/GDrqU22YpT,Wed Nov 29 04:12:07 +0000 2017
1166192,,@AppleSupport iOS 11.0.1 is also just so buggy! Is a fix coming for apps and screen not to freeze while in use?,1166191,@394312 Let's try following this article to make a backup and update to our latest version of iOS: https://t.co/80YRnjDFDk,Sun Oct 15 04:29:16 +0000 2017
1288233,@421308 We want to help! Does this happen every time?,@AppleSupport  https://t.co/kjJWcQKg3j,1288236,@421308 Let's take a look at the overall software. Are you currently running iOS 11.0.3 under Settings &gt; General &gt; About?,Thu Oct 26 19:42:18 +0000 2017
1911172,,Anyone pleeeease tell me how to take latest iOS update off my phone????😱😱😱 @AppleSupport,1911171,"@569328 Although we do not support reverting back, we’d be happy to help with any issues you’re experiencing. Meet us in DM to proceed. https://t.co/GDrqU22YpT",Thu Oct 26 16:55:53 +0000 2017
2945636,@813646 Having your device working as expected is vital. Let's look into this together. Can you provide us which version of iOS 11 you're using? This can be located in Settings &gt; General &gt; About &gt; Version.,"@AppleSupport I am using version 11.1.2, I am pretty diligent about upgrading when they come out. It’s important to not as well my daughters 6s is doing the same thing.",2945638,@813646 Can you provide us details of the issue you're experiencing with your keyboard? Are you experiencing this issue during every use or is it specific apps?,Wed Nov 29 15:46:26 +0000 2017
397537,@AppleSupport It happen atleast twice in a week since the phone is 2weeks old. Currently am using ios 11.0.3. And also device is getting heat to core.,@210130 @AppleSupport Same here! iPhone 7Plus/iOS 11.0.3! It’s a dud. Battery killer/Getting Hot/Freezes or Shuts down w/o warning! +Apple killed Bookworm😰,1419115,"@441180 Hey, thanks for letting us know about the issues you're having with your battery! Have you already updated to iOS 11.1?",Thu Nov 02 03:45:30 +0000 2017
1162146,,Dear @115858 wth.... I️ can you fix this... emergency update ASAP!!!,1162145,@393435 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 14:01:14 +0000 2017
1738779,,Dear @115858 please fix this whole i thing. I’m over it. Sincerely a frustrated new iPhone 8 owner,1738778,@524800 Here's what you can do to work around the issue until it's fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 13:51:34 +0000 2017
1968955,"@124881 Hey there. Is the issue that when you type an exclamation mark, it appears as the letter A? How long has this been happening?",@AppleSupport When I️ type the letter I️ as in myself https://t.co/ED3CJWuMdu,1968954,"@124881 We'd like to look into this to get your keyboard working like it should. DM us using the link below, and include your iOS version. https://t.co/GDrqU22YpT",Tue Oct 31 15:04:17 +0000 2017
1179947,@397495 Hey there! Adjust the brightness on your iPhone: https://t.co/QGzyuyr5Ra Let us know if this article helps?,"@AppleSupport I'm taking about ""auto"" brightness.  I always used it before and now its gone.  Is there a reason why?",1179950,"@397495 In iOS 11, you can turn auto-brightness on or off in Settings &gt; General &gt; Accessibility &gt; Display.",Sun Oct 15 18:45:00 +0000 2017
360745,@201420 We can get you pointed in the right direction. Reach out to our Time Capsule experts here: https://t.co/IBIY3vMgPj,@AppleSupport Thanks!,360744,@201420 You're very welcome. Please reach out if you need help from here.,Sun Oct 08 13:56:57 +0000 2017
2111404,,Thanks @115858 @AppleSupport my $1200 toy can’t even type the letter “I️” anymore... #iPhoneX #iphonexfail https://t.co/3zwul1fpOJ,2111403,@592406 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 12:49:06 +0000 2017
2063448,,Hey @AppleSupport you know what would be amazing? If my battery lasted more than 6.5 between charges. https://t.co/rkF92WzZIu,2063445,@610276 We'd be happy to help. Send us a DM with a few details and we can start there. https://t.co/GDrqU22YpT,Thu Oct 19 00:54:15 +0000 2017
1741588,,WTF @AppleSupport ! Can ya fix this I️ thing already!?,1741586,@453705 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 14:41:40 +0000 2017
1219239,,@115858 switching to @125607 becoz ur new update keeps on turning my wifi on even when i dont want it. Its very irritating.,1219236,@406062 We'd like to help. Are you disconnecting Wi-Fi through the Control Center or disabling it through Settings?,Wed Oct 25 13:48:47 +0000 2017
1717894,,Finding huge bugs in macOS High Sierra every day and @115858's feedback page doesn't even work. https://t.co/DHqKCWctcN,1717893,"@520170 Thanks for reaching out! We'd be happy to look into the issue's you're seeing. To start, DM us more information. https://t.co/GDrqU22YpT",Fri Oct 27 17:04:13 +0000 2017
2862126,"@795091 Hey, we can offer some guidance. This article provides some details on how your can identify phishing or suspicious emails: https://t.co/LNMCdqt6fD Take a look there for more information.",@AppleSupport Why were the ones that aren't legitimate @115858 email addresses listed as News From Apple in my iCloud account?,2862128,@795091 Please meet us in DM and we'll continue there. https://t.co/GDrqU22YpT,Mon Nov 27 23:29:25 +0000 2017
346523,,@AppleSupport I’m having problems with my location services https://t.co/4HJbXFwXed,346521,@198489 We're here for you. What's happening with your Location Services? Can you also tell us what device you're using?,Sat Oct 07 23:55:04 +0000 2017
2298301,,@AppleSupport so are you guys ever gonna fix the whole battery thing w/ iOS 11?? My phone only lasted about two and a half hours today WITH airplane mode on &amp; WiFi :/,2298300,"@667150 Thank you for reaching out to us. That is not the experience we want you to have. Let's take a look at what could be causing this issue. Please DM us the current iOS, type of iPhone, and what you are experiencing. https://t.co/GDrqU22YpT",Sun Nov 12 05:50:13 +0000 2017
1766732,@531283 This is certainly not the behavior we want you to experience. We'd like to help. Could you tell us which iPhone you're using?,@AppleSupport iPhone 8 Plus 256 GB IOS 11.1,1766731,@531283 Is there an update for Spotify in the App Store? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,Tue Nov 07 21:17:01 +0000 2017
1784960,,Every update I download fucks my iphones up one way or another. ios11 has made it so slow and unresponsive. Good job @115858 @AppleSupport 👍,1784959,@536292 We want to be sure you get the most out of your iPhone's performance. Which iPhone are you using? DM us and let us know. https://t.co/GDrqU22YpT,Wed Oct 11 04:35:57 +0000 2017
1779942,,wtf ? It's impossible to process an address change @115858 or for them to figure out how to fix it ? I cannot handle incompetence from a company that says it is competent.,1779941,@534783 We'd like to better understand what's happening to see how we can help over Twitter. Please DM us more details here: https://t.co/GDrqU22YpT,Wed Oct 11 19:36:48 +0000 2017
2373278,,@115858 get your shit together. I️ can’t type the letter “I️” without some dumb cinder block with a question mark. Replacing what I️ mean to say 🤦🏼‍♀️,2373277,"@684676 We want to help with the keyboard and your iPhone. First, backup and update your iPhone to iOS 11.1.1 as our article explains: https://t.co/80YRnjDFDk DM us if this continues. https://t.co/GDrqU22YpT",Tue Nov 14 01:03:54 +0000 2017
566818,,"@115858 why osx high sierra upgrade sucks? Be careful guys, its a buggy upgrade.",566817,@252894 Please tell us more about what you're experiencing with your Mac. We'd like to help get things working the way they should be. We can team up in DM at the link below. https://t.co/GDrqU22YpT,Sun Dec 03 01:12:17 +0000 2017
2061770,,"hate the fact the @115858 iPhones just slow tf down out of nowhere!! 
I'm trying to fucking read my assignments bitch, get it together",2061769,@609752 We can help get you back to work! Let's pair up in DM and we'll dig a bit deeper to see what's happening. https://t.co/GDrqU22YpT,Fri Oct 06 04:07:30 +0000 2017
2786441,@777938 Can you confirm your current version of iOS you are running?,@AppleSupport 11.1,2786442,@777938 Thank you. Please send us a DM letting us know if you have a recent backup and we will go from there. https://t.co/GDrqU22YpT,Tue Nov 21 19:01:21 +0000 2017
2345999,@678367 Alright are you using iTunes on a Mac or PC? What is the macOS or Windows version running on the computer and have you had the chance to update iTunes?,"@AppleSupport Mac, running High Sierra. This problem started after I updated iTunes on my phone.",2346000,@678367 We certainly want to take a closer look into this issue. Select the following link to join us in a DM and we'll continue there. https://t.co/GDrqU22YpT,Mon Nov 13 18:16:21 +0000 2017
959334,@347606 We can help. Are you signed in to your device with the same Apple ID that was used to sign up for Apple Music?,@AppleSupport Thanks and yea.,959336,@347606 Can you confirm that your subscription is still valid and not expired?,Sun Oct 22 04:48:02 +0000 2017
1484387,,@AppleSupport can y’all fix this bug that is messing with the ability to type the letter “eye” because it just does this &gt; I️,1484386,@464715 Send us a DM and let us know which device and iOS version you're using. We can address it there. https://t.co/GDrqU22YpT,Fri Nov 03 02:22:59 +0000 2017
998957,,@115858 I️ would love it if you fixed the predictive text bug!,998956,"@356533 If you're having problems with your letter I, please visit our article at https://t.co/xU1AGHStV6 for steps to address this.",Sat Nov 04 23:25:59 +0000 2017
2001776,,iOS 11 drains batteries @115858  FIX IT. https://t.co/kEInl2ejLG,2001775,@218710 We'd like to work together and determine what's causing this on your iOS device. Which device are we working with? Please DM us. https://t.co/GDrqU22YpT,Fri Nov 03 16:44:43 +0000 2017
1159157,,This iOS update got my phone dying fast as fuck wtf @115858,1159156,@392684 What version of iOS 11 are you running? Find that in Settings&gt;General&gt;About.,Sun Oct 15 18:23:27 +0000 2017
790668,@308539 Thanks for keeping us updated. Is your device freezing during specific use of an app or does it happen randomly?,@AppleSupport Happens when audio has been playing too long or if I’ve been using Tinder too long. Like it can’t handle intensive processing too long.,790669,@308539 Got it. Let's check if there are any available updates for this app in the App Store.,Thu Oct 12 19:11:00 +0000 2017
707441,,"@AppleSupport just got new series 3 watch, from using a series one. I had the Strength Training option, but the new watch does not have it.",707440,"@252093 Glad to help! While Strength Training is not a default, it can be added. Check out ""Name your workout"": https://t.co/FJrx17fPef",Tue Oct 10 11:19:41 +0000 2017
1807806,,"i charged my phone to 80%, was at 50% when I was at work, drove home (8 mins!) and now it's at 36%, pls fix this @115858",1807805,@543108 Hi there. We'd be happy to help out. Please send us a DM and tell us what version of iOS you have installed. We'll start there. https://t.co/GDrqU22YpT,Sat Oct 14 08:20:00 +0000 2017
2271927,,@AppleSupport Why is my cellphone keyboard replacing every solo letter “I️” with a question mark? 😞📱📲  🧐 what’s an “A-Barcode” 🤨🤣,2271926,@660949 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 02:53:39 +0000 2017
1577381,,APPLE CAN YOU PLEASE STOP CHANGING “I” to I️ wtf IS THATTT? @115858,1577380,@485871 Thanks for reaching out. Try the steps in this article to correct your keyboard predictive text: https://t.co/xU1AGHStV6,Sat Nov 04 14:14:32 +0000 2017
2132139,i️,@115858 fix this it’s so annoying,2132138,@627451 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 19:35:20 +0000 2017
2516071,,"Ever since the new update, my phone has become complete shit @115858",2516069,@716751 We'd like to help. What issues are you experiencing with your phone since updating?,Wed Nov 15 22:21:54 +0000 2017
359570,,@AppleSupport ever since I updated to iOS 11.0.2 my phone keeps on freezing and doing weird shit 😤😡😡😡😡😡,359569,@201157 Thanks for reaching out. DM us which iPhone you are using to get started. https://t.co/GDrqU22YpT,Sun Oct 08 12:50:58 +0000 2017
2429284,,@AppleSupport WHY DOES MY MUSIC PAUSE EVERYTIME I OPEN ANY OTHER APP? SO ANNOYING!!,2429282,@697438 Let's work on getting to the bottom of this. Does this happen when you open every app or does it seem to be a particular app? Which device are you using?,Tue Nov 14 19:56:55 +0000 2017
1407807,@447235 When did the issue start? Have you tried any troubleshooting yet?,@AppleSupport trouble shooting how? been like this for weeks,1407809,"@447235 Have you restarted your computer, tried different Wi-Fi networks, checked for software updates, etc?",Mon Oct 16 17:24:32 +0000 2017
1519138,,"@115858 I’m not fucking with y’all, I️ just got my phone not even 6 months ago",1519137,"@472345 Reach out to us via DM, then we can advise you on this from there. https://t.co/GDrqU22YpT",Fri Nov 03 14:48:07 +0000 2017
2943323,,@AppleSupport https://t.co/aOkTAn38hC charged my mum RM3000....and she doesnt even use any apple products man,2943322,@813132 We're here to help and we'd like to get you pointed in the right direction. You'd want to reach out to our iTunes Advisors for any billing issues. You can reach them by using this link: https://t.co/SDIe7UiyJN,Wed Nov 29 08:07:36 +0000 2017
2020642,,@AppleSupport what’s with this I️ shit y’all got going on?,2020641,"@597574 Our website here should help you with that: https://t.co/xU1AGHStV6 Check it out, and DM us if you have any questions. https://t.co/GDrqU22YpT",Sun Nov 05 00:54:43 +0000 2017
291814,@185493 We're here to help. What type of issues are you having with macOS High Sierra? Please reply in DM. https://t.co/GDrqU22YpT,"@AppleSupport No, no, no. I need a macos Sierra, my mac, my choise... 
Mac OS High Sierra working terribble...",291816,@185493 We'd be happy to look into any issues you're experiencing. Please message us in DM to continue. https://t.co/GDrqU2kzhr,Fri Oct 06 17:26:01 +0000 2017
1812249,@544450 We're happy to help you. Try the steps here if you're having trouble updating over Wi-Fi: https://t.co/Ui1yTnOCUz,@AppleSupport thanks sister looks like i'm going to be looking for a different wifi or whateva,1812251,"@544450 If you have access to a computer with iTunes, follow the steps here: https://t.co/80YRnjDFDk  DM us if you have any trouble. https://t.co/GDrqU22YpT",Wed Oct 18 02:33:53 +0000 2017
1871614,,"This iOS 11 updated is horrible from the start! Drains battery, freezes apps and keyboard all screwed up! @115858 @AppleSupport why is this?!",1871613,@558923 That's not the experience that we want you to go through. Send us a DM and we'll help you as much as we can. https://t.co/GDrqU22YpT,Fri Oct 20 01:13:43 +0000 2017
685944,,@AppleSupport I write a lot on my iPhone. Where did the little arrows on the right/ comma and period go in this new keyboard? https://t.co/s2X7GJZKwa,685943,"@283747 We can help. When tapping the ''123'' key, you'll find the puncuation keys.",Thu Oct 05 18:45:11 +0000 2017
431642,,"Four hours to update my Apple Watch, this for real? @AppleSupport",431641,@217618 We'd love to help ensure your Apple Watch is able to update! Let us know if this guide helps: https://t.co/s6t9pl6tpv,Tue Oct 10 13:22:57 +0000 2017
1520178,,.@115858 @AppleSupport @2531 WTF IS THIS SHIT?? #iPhone8 #iShit8 https://t.co/6UlQIMEsCE,1520177,@430158 This device is either powering down or in loading state. Send us a DM and we'll take a closer look. https://t.co/GDrqU22YpT,Mon Oct 16 03:31:30 +0000 2017
695325,,Why does my phones battery go down when charging-the fuck you playing at @115858?,695324,@285837 That's not the type of behavior that your phone should have. Which iPhone and Software Version are you using? Click here to let us know in DM: https://t.co/GDrqU22YpT,Thu Nov 23 11:58:38 +0000 2017
2062966,,@AppleSupport lost 50% battery life on 6S+ in an hour and a half after installing 11.0.2. Now I have nothing more than a #Samsung on iOS.,2062965,@610115 Let's take a look at this together. Is Settings &gt; General &gt; Background App Refresh on? Let us know in DM and we'll dig deeper. https://t.co/GDrqU22YpT,Fri Oct 06 13:48:50 +0000 2017
1881556,,fixed my screen LAST WEEK. shit cracked today. AND I HAVE A CASE. AND A SCREEN PROTECTOR @AppleSupport I want to make a return,1881555,@561497 We'd love to help and see what we can do for you. Join us in DM with additional details to get started: https://t.co/GDrqU22YpT,Sat Oct 21 12:51:10 +0000 2017
359277,"@201084 Thank you.  And what device are you using, please?",@AppleSupport Iphone 5s,359279,"@201084 Great, thanks! This link details many ways to get the most out of your device battery:  https://t.co/yg6xBLkjbL",Sun Oct 08 16:15:56 +0000 2017
1391879,@443730 We're glad to help. What happens when you hold down the power button after shutting down your Mac Pro? Do you hear the tone?,@AppleSupport Yes here tone,1391882,@443730 Go ahead and restart the computer and try the install again and let us know the results in DM. https://t.co/GDrqU22YpT,Sat Oct 28 12:59:45 +0000 2017
286394,,@115858 please find a solution to iOS 11 problems. This is the worst update that has slowed down the phone and several apps lag.,286393,@184229 We’d like to offer our support. DM us which device you’re using and we’ll go from there. https://t.co/GDrqU22YpT,Fri Oct 06 09:41:40 +0000 2017
1025645,"Keep your eyes on the road, not on your #iPhone. Use Do Not Disturb While Driving to limit notifications. https://t.co/CQfnicS7WD",@AppleSupport how about you fix the battery with the iOS 11 I have an iPhone SE and ever since I did the upgrade it’s horrible.,1027007,@363017 Let's see how we can help. Send us a DM letting us know which iOS version you're running. https://t.co/GDrqU22YpT,Mon Oct 23 00:19:45 +0000 2017
810378,@176768 We'd love to help. Which device are you using to create the folder? DM the answer below. https://t.co/GDrqU22YpT,"@AppleSupport iPad Pro 
Does it matter?",810379,@176768 We're happy to guide you through the process. DM us for more info. https://t.co/GDrqU22YpT,Fri Oct 13 03:05:34 +0000 2017
2441896,,Can I ask why my phones battery dropped from 38% to 2% then I plugged it in and it’s now on no it’s not it’s 53% 😏 @AppleSupport @115858,2441894,"@700276 We know how important it is to get the most from your battery and we're happy to help. To start, can you tell us which model iPhone and exact iOS version you're using? You can find the iOS version by going to Settings &gt; General &gt; About.",Tue Nov 14 22:52:58 +0000 2017
327086,,@AppleSupport After updating to iOS 11.0.2 I’m unable to download updates for my apps. I’ve 13 waiting to update &amp; only get spinning circle,327084,"@193948 We want to help get those apps updated. Let's restart first and then test by updating a single app.
https://t.co/OWRDHWSt4h",Sat Oct 07 14:35:40 +0000 2017
1011800,@359403 No problem. What's going on with the EarPods that came with your iPod? We may have options to help. DM us here: https://t.co/GDrqU22YpT,"@AppleSupport Hi,  loose connection in the wires I guess sound used to cunt in and out.   Lasted  a year or two",1011799,@359403 We can certainly take a look at some options for you. Join us in DM using this link: https://t.co/GDrqU22YpT,Sat Oct 14 12:38:48 +0000 2017
2125135,,@AppleSupport pls explain why my phone went down 50% in an hour and then when I plugged it in it immediately shot back up to 73%???HELP,2125133,@625845 We can look into this issue together. Which iOS version is your device currently running?,Wed Nov 08 16:44:59 +0000 2017
1217551,@AppleSupport - iPhone 5S not always charging after iOS 11.0.3 install. Not impressed...,@405697 @AppleSupport I’m having the same issue with my iPhone 7. The problem started after iOS 11.0.3 install. 😡,1409633,@447650 We'd love to help! Check out how to fix charging issues here and let us know the result: https://t.co/EqJrZrFL9k,Sat Oct 28 18:55:14 +0000 2017
912825,,@115858 @AppleSupport I think I just found an issue…. While trying to report an issue…. https://t.co/hItDF8jKla,912824,@336774 We're happy to look into this with you. Which app were you using when this happened? Let us know in DM. https://t.co/GDrqU22YpT,Fri Oct 13 20:06:19 +0000 2017
1657279,,@115858 what the fuck is up with the weird symbol every time I️ try to type “I️”????? HANDLE IT,1657278,@505666 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 02:42:22 +0000 2017
1525166,,This is my absolute last time restoring my phone @AppleSupport. Ios11 fucking sucks and if I have to do it again I’m throwing this shit out,1525165,@381357 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,Tue Oct 17 00:59:36 +0000 2017
1680824,,@511075 Yo my phone is doing the same shit when I️ type the letter “I️” wtf is up with it??,1680823,@511074 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 15:09:50 +0000 2017
1376467,,Okay @115858 will my battery ever go back to normal? #neverupdate,1376466,@440430 Lets look into this battery issue for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,Sat Oct 28 01:05:00 +0000 2017
33372,,@AppleSupport Please fix your Siri on iOS 11 cuts out mid sentence it’s very annoying and it eats the battery like there’s no tomorrow!!!!,33370,@123380 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,Wed Nov 01 06:15:59 +0000 2017
2372199,,So The @115858 Update Fixed The “I” Issue But Now They Created This “I.t” Issue 🤦🏾‍♂️🙄,2372198,@684416 We'd like to help out. DM us with what device you're using and we'll work from there. https://t.co/GDrqU22YpT,Tue Nov 14 00:57:01 +0000 2017
1847972,,"Every time I update my iOS I hope that @115858 will have fixed its extremly buggy touch ID, but nope 😞",1847971,@553406 We're happy to look into issue you're having with Touch ID. DM us details of what's going on with it and we'll get started. https://t.co/GDrqU22YpT,Thu Oct 19 20:40:28 +0000 2017
872516,"@290891 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT",@AppleSupport I’ve done the update now so all the problems should go,872517,@290891 Sounds good. Let us know what happens when you get the chance.,Fri Oct 13 17:15:34 +0000 2017
1068820,,When you buy the clean version but wanted to get the explicit album @AppleSupport please help.,1068819,"@372223 Thanks for reaching out! If the wrong album was purchased, you can get help with that here: https://t.co/A5QhKRZhQQ",Mon Oct 23 15:20:02 +0000 2017
1803119,,iOS 11 doesn’t talk to my car’s entertainment system anymore. Worked great on 10. Thanks @AppleSupport ! https://t.co/uIYzE9OzBI,1803117,@308952 We're happy to help. Can you tell us which version of iOS 11 you are currently using please?,Wed Oct 18 01:28:54 +0000 2017
1371886,,@115858 iPhone 7 is having issues connecting to cellular.  Sprint can’t fix and will charge copay.  Can you help?,1371885,"@304958 Hey, we want to gather some more details on what's going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT",Fri Oct 27 22:34:21 +0000 2017
1840197,@551501 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.3 downloaded? https://t.co/GDrqU22YpT,@AppleSupport 6s,1840199,@551501 Thanks for confirming that. Go ahead and DM us your country to continue. https://t.co/GDrqU22YpT,Wed Oct 18 07:12:35 +0000 2017
